component_id,component_type,parameter_name,unit,lot_id,temperature_c,value_0h,value_24h,value_96h,value_168h
CMP-009097,Logic IC,Iddq,µA,LOT-19,124.41,10.0463,10.1099,10.5104,10.8874
CMP-009098,Memory IC,Standby Current,µA,LOT-20,127.18,25.745,28.2801,42.7641,65.1105
CMP-009099,ADC,Leakage Current,µA,LOT-15,125.61,5.1049,6.0806,13.3794,26.3908
CMP-009100,Driver IC,Propagation Delay,ns,LOT-08,129.29,18.0068,18.5111,28.4039,40.8586
CMP-009101,Logic IC,Iddq,µA,LOT-18,123.85,10.1657,24.8953,11.014,14.4057
CMP-009102,Memory IC,Standby Current,µA,LOT-04,125.86,25.5102,27.2224,38.0752,74.2088
CMP-009103,ADC,Leakage Current,µA,LOT-07,123.34,4.939,6.0583,11.284,18.7581
CMP-009104,Driver IC,Propagation Delay,ns,LOT-13,127.38,17.9753,19.7305,23.928,38.5712
CMP-009105,Logic IC,Iddq,µA,LOT-17,125.23,9.7009,10.375,10.7341,10.6837
CMP-009106,Memory IC,Standby Current,µA,LOT-04,124.71,23.8938,24.6202,25.1446,25.0036
CMP-009107,ADC,Leakage Current,µA,LOT-20,125.35,4.5646,4.9138,4.8317,5.0271
CMP-009108,Driver IC,Propagation Delay,ns,LOT-15,126.8,17.9681,19.7536,25.9179,36.54
CMP-009109,Logic IC,Iddq,µA,LOT-18,126.58,9.7735,11.2897,20.2097,36.7397
CMP-009110,Memory IC,Standby Current,µA,LOT-02,124.34,24.8208,29.8667,40.7837,66.9794
CMP-009111,ADC,Leakage Current,µA,LOT-13,121.75,4.8709,4.8463,5.0768,5.2261
CMP-009112,Driver IC,Propagation Delay,ns,LOT-07,126.94,17.629,17.9261,18.2546,18.4569
CMP-009113,Logic IC,Iddq,µA,LOT-08,123.96,10.4491,10.555,10.9002,10.9245
CMP-009114,Memory IC,Standby Current,µA,LOT-02,125.43,24.6821,48.5186,28.7437,32.4291
CMP-009115,ADC,Leakage Current,µA,LOT-11,122.75,5.3662,5.4476,5.6819,5.6217
CMP-009116,Driver IC,Propagation Delay,ns,LOT-06,124.31,17.8707,18.4152,28.0803,43.3147
CMP-009117,Logic IC,Iddq,µA,LOT-14,124.78,10.0448,12.2233,19.5925,38.3011
CMP-009118,Memory IC,Standby Current,µA,LOT-07,125.82,24.3933,24.8015,25.1308,25.4839
CMP-009119,ADC,Leakage Current,µA,LOT-02,124.39,5.0015,6.3305,11.9791,21.395
CMP-009120,Driver IC,Propagation Delay,ns,LOT-11,126.07,18.3315,19.5203,28.8739,40.9869
CMP-009121,Logic IC,Iddq,µA,LOT-01,124.27,10.4946,12.7228,22.7976,37.8205
CMP-009122,Memory IC,Standby Current,µA,LOT-16,124.83,24.7385,27.7356,39.3668,63.213
CMP-009123,ADC,Leakage Current,µA,LOT-17,125.82,5.0981,5.1711,5.3724,5.2849
CMP-009124,Driver IC,Propagation Delay,ns,LOT-15,124.72,17.4658,18.0455,17.9735,18.369
CMP-009125,Logic IC,Iddq,µA,LOT-07,124.23,9.8642,10.3435,10.5955,10.9782
CMP-009126,Memory IC,Standby Current,µA,LOT-02,126.15,24.5066,26.6688,42.702,73.252
CMP-009127,ADC,Leakage Current,µA,LOT-11,124.82,5.085,10.5633,5.9076,6.1544
CMP-009128,Driver IC,Propagation Delay,ns,LOT-01,124.7,17.7025,19.4077,25.8104,39.7956
CMP-009129,Logic IC,Iddq,µA,LOT-14,121.74,10.1569,11.9919,17.9179,30.1254
CMP-009130,Memory IC,Standby Current,µA,LOT-19,125.05,24.9162,25.2793,25.6278,25.7447
CMP-009131,ADC,Leakage Current,µA,LOT-10,127.2,4.7554,4.7873,4.9095,5.0327
CMP-009132,Driver IC,Propagation Delay,ns,LOT-12,125.01,17.7703,18.2399,18.7587,18.699
CMP-009133,Logic IC,Iddq,µA,LOT-08,123.88,9.8616,10.0209,10.1995,10.3131
CMP-009134,Memory IC,Standby Current,µA,LOT-14,122.67,25.221,45.0702,27.6038,30.7839
CMP-009135,ADC,Leakage Current,µA,LOT-11,123.71,5.3474,5.4072,5.7498,5.7616
CMP-009136,Driver IC,Propagation Delay,ns,LOT-03,125.46,17.4896,19.0052,24.574,39.7893
CMP-009137,Logic IC,Iddq,µA,LOT-09,124.11,9.9564,17.7537,11.2072,14.2802
CMP-009138,Memory IC,Standby Current,µA,LOT-07,125.5,25.4585,29.2191,42.5266,64.5942
CMP-009139,ADC,Leakage Current,µA,LOT-10,123.52,5.0495,5.8324,10.9581,20.6169
CMP-009140,Driver IC,Propagation Delay,ns,LOT-02,125.71,17.8253,29.8532,18.3054,20.2805
CMP-009141,Logic IC,Iddq,µA,LOT-13,125.56,10.2006,10.4617,10.4928,10.8792
CMP-009142,Memory IC,Standby Current,µA,LOT-06,124.97,24.4364,24.9684,25.2784,25.3542
CMP-009143,ADC,Leakage Current,µA,LOT-20,126.79,5.1122,6.1722,12.6802,20.9269
CMP-009144,Driver IC,Propagation Delay,ns,LOT-17,124.61,18.4075,18.9053,18.9249,19.0314
CMP-009145,Logic IC,Iddq,µA,LOT-16,126.1,9.6025,9.7385,10.025,10.2832
CMP-009146,Memory IC,Standby Current,µA,LOT-19,125.31,25.4745,29.5258,41.2046,62.1624
CMP-009147,ADC,Leakage Current,µA,LOT-11,126.47,5.3313,5.5607,5.6045,5.809
CMP-009148,Driver IC,Propagation Delay,ns,LOT-12,124.59,18.39,19.0674,19.2542,18.8607
CMP-009149,Logic IC,Iddq,µA,LOT-10,124.98,9.6818,10.0974,10.141,10.4369
CMP-009150,Memory IC,Standby Current,µA,LOT-19,122.55,24.5182,24.5322,25.1877,26.2965
CMP-009151,ADC,Leakage Current,µA,LOT-10,124.82,4.7886,4.9233,5.2018,5.4578
CMP-009152,Driver IC,Propagation Delay,ns,LOT-09,124.18,17.8448,19.0474,23.4395,38.1884
CMP-009153,Logic IC,Iddq,µA,LOT-06,126.7,10.3199,10.4957,10.8465,11.0422
CMP-009154,Memory IC,Standby Current,µA,LOT-12,122.64,25.0771,25.5839,26.0677,26.2484
CMP-009155,ADC,Leakage Current,µA,LOT-02,124.04,4.7904,4.966,5.1406,5.2894
CMP-009156,Driver IC,Propagation Delay,ns,LOT-16,126.12,17.6843,18.0429,18.418,18.6083
CMP-009157,Logic IC,Iddq,µA,LOT-11,124.96,10.5017,10.9386,10.9332,11.3512
CMP-009158,Memory IC,Standby Current,µA,LOT-12,125.02,24.8106,25.202,26.1544,27.0698
CMP-009159,ADC,Leakage Current,µA,LOT-08,123.87,4.943,5.6835,11.5055,26.2587
CMP-009160,Driver IC,Propagation Delay,ns,LOT-08,124.61,18.0516,28.936,19.7832,21.8855
CMP-009161,Logic IC,Iddq,µA,LOT-18,125.02,9.4784,12.352,18.4279,30.9844
CMP-009162,Memory IC,Standby Current,µA,LOT-17,124.61,25.6641,25.967,26.9297,27.7895
CMP-009163,ADC,Leakage Current,µA,LOT-13,124.12,5.1651,5.2041,5.3414,5.4019
CMP-009164,Driver IC,Propagation Delay,ns,LOT-18,127.37,17.3529,26.9343,18.7033,20.3204
CMP-009165,Logic IC,Iddq,µA,LOT-06,125.7,9.316,23.6446,11.5552,14.8379
CMP-009166,Memory IC,Standby Current,µA,LOT-10,126.27,24.3704,24.7573,25.1185,25.5024
CMP-009167,ADC,Leakage Current,µA,LOT-08,127.54,5.121,5.1865,5.4367,5.6563
CMP-009168,Driver IC,Propagation Delay,ns,LOT-04,124.8,18.5664,19.3368,19.4747,19.6275
CMP-009169,Logic IC,Iddq,µA,LOT-17,123.75,9.8067,12.5636,19.9336,30.3316
CMP-009170,Memory IC,Standby Current,µA,LOT-16,126.79,25.641,29.4292,37.9943,61.6121
CMP-009171,ADC,Leakage Current,µA,LOT-01,124.57,5.0427,5.1357,5.3719,5.5142
CMP-009172,Driver IC,Propagation Delay,ns,LOT-07,126.0,17.6761,19.6583,24.6233,34.9697
CMP-009173,Logic IC,Iddq,µA,LOT-13,126.21,9.7307,21.3226,11.9357,14.7718
CMP-009174,Memory IC,Standby Current,µA,LOT-11,122.87,24.123,28.547,37.1451,55.3942
CMP-009175,ADC,Leakage Current,µA,LOT-18,123.32,4.8146,4.9492,5.1222,5.3244
CMP-009176,Driver IC,Propagation Delay,ns,LOT-06,126.38,17.5921,17.5536,17.459,17.6657
CMP-009177,Logic IC,Iddq,µA,LOT-10,124.13,9.423,9.633,9.7801,10.025
CMP-009178,Memory IC,Standby Current,µA,LOT-12,124.86,25.2851,26.0151,26.3864,26.8929
CMP-009179,ADC,Leakage Current,µA,LOT-16,123.12,5.0173,5.1997,5.3089,5.3798
CMP-009180,Driver IC,Propagation Delay,ns,LOT-20,125.35,18.5751,18.5779,18.9506,19.0142
CMP-009181,Logic IC,Iddq,µA,LOT-10,123.87,9.5134,9.8135,10.0763,10.3841
CMP-009182,Memory IC,Standby Current,µA,LOT-15,124.97,24.611,42.7596,27.7495,32.8118
CMP-009183,ADC,Leakage Current,µA,LOT-19,126.43,5.4016,6.9332,10.4941,18.7295
CMP-009184,Driver IC,Propagation Delay,ns,LOT-12,125.46,18.7617,26.6631,20.5629,22.2057
CMP-009185,Logic IC,Iddq,µA,LOT-15,124.68,9.8721,10.056,10.2798,10.6538
CMP-009186,Memory IC,Standby Current,µA,LOT-07,121.48,24.2243,24.3687,24.5738,25.439
CMP-009187,ADC,Leakage Current,µA,LOT-15,123.64,4.925,5.5428,11.5174,21.3183
CMP-009188,Driver IC,Propagation Delay,ns,LOT-12,126.12,17.6193,17.975,18.4847,18.6032
CMP-009189,Logic IC,Iddq,µA,LOT-04,123.59,10.3347,11.8289,19.5587,43.8869
CMP-009190,Memory IC,Standby Current,µA,LOT-06,124.6,25.2463,27.9932,42.3923,81.8133
CMP-009191,ADC,Leakage Current,µA,LOT-11,123.53,5.2383,14.1088,6.0283,6.9556
CMP-009192,Driver IC,Propagation Delay,ns,LOT-20,127.14,17.5682,18.0463,17.8415,18.6144
CMP-009193,Logic IC,Iddq,µA,LOT-08,123.01,10.1056,10.4171,10.7509,11.066
CMP-009194,Memory IC,Standby Current,µA,LOT-02,125.21,25.585,50.5845,29.5587,34.4009
CMP-009195,ADC,Leakage Current,µA,LOT-10,121.12,4.6895,9.4133,5.832,6.2382
CMP-009196,Driver IC,Propagation Delay,ns,LOT-01,123.02,17.6736,24.8028,19.2874,22.1116
CMP-009197,Logic IC,Iddq,µA,LOT-14,123.95,10.2342,10.277,10.6729,11.1098
CMP-009198,Memory IC,Standby Current,µA,LOT-01,123.93,25.5368,28.3867,44.0544,62.6661
CMP-009199,ADC,Leakage Current,µA,LOT-10,123.32,4.664,5.5592,9.4687,19.6467
CMP-009200,Driver IC,Propagation Delay,ns,LOT-09,124.95,17.7445,28.8993,18.9722,21.5269
CMP-009201,Logic IC,Iddq,µA,LOT-18,123.06,9.5298,11.8258,20.7101,40.2708
CMP-009202,Memory IC,Standby Current,µA,LOT-20,126.0,25.2035,24.9764,25.9539,25.4007
CMP-009203,ADC,Leakage Current,µA,LOT-19,127.9,5.3585,5.4458,5.5231,5.7238
CMP-009204,Driver IC,Propagation Delay,ns,LOT-04,124.21,18.2294,18.8429,18.9103,18.615
CMP-009205,Logic IC,Iddq,µA,LOT-12,125.65,9.8391,10.0952,10.1043,10.2595
CMP-009206,Memory IC,Standby Current,µA,LOT-12,124.97,25.1576,25.1885,25.1881,26.16
CMP-009207,ADC,Leakage Current,µA,LOT-10,125.69,4.5737,4.7327,4.7872,4.9221
CMP-009208,Driver IC,Propagation Delay,ns,LOT-09,122.79,17.7219,18.1624,18.168,18.2237
CMP-009209,Logic IC,Iddq,µA,LOT-19,125.26,10.4321,13.301,22.2212,36.44
CMP-009210,Memory IC,Standby Current,µA,LOT-17,127.93,24.1536,27.8796,35.3741,57.931
CMP-009211,ADC,Leakage Current,µA,LOT-09,125.73,5.1211,5.3102,5.4452,5.5909
CMP-009212,Driver IC,Propagation Delay,ns,LOT-18,125.75,17.9925,18.0182,18.612,18.8986
CMP-009213,Logic IC,Iddq,µA,LOT-10,126.37,9.8802,10.2536,10.5326,10.5746
CMP-009214,Memory IC,Standby Current,µA,LOT-15,124.18,24.5281,26.746,45.3637,79.3035
CMP-009215,ADC,Leakage Current,µA,LOT-09,125.14,4.866,6.119,11.864,21.4001
CMP-009216,Driver IC,Propagation Delay,ns,LOT-05,124.47,18.949,18.5595,19.1856,19.3964
CMP-009217,Logic IC,Iddq,µA,LOT-05,123.56,9.5405,11.3387,16.542,35.4773
CMP-009218,Memory IC,Standby Current,µA,LOT-03,125.75,25.5958,29.7446,43.9181,64.4875
CMP-009219,ADC,Leakage Current,µA,LOT-19,122.93,5.0671,13.895,6.1139,8.0779
CMP-009220,Driver IC,Propagation Delay,ns,LOT-09,124.62,18.0873,20.5778,25.6374,34.5316
CMP-009221,Logic IC,Iddq,µA,LOT-15,125.03,10.4821,13.0631,18.5816,36.1354
CMP-009222,Memory IC,Standby Current,µA,LOT-07,126.15,25.2632,25.8927,25.6341,26.2029
CMP-009223,ADC,Leakage Current,µA,LOT-10,123.25,5.0882,5.2738,5.3825,5.5485
CMP-009224,Driver IC,Propagation Delay,ns,LOT-06,123.29,18.1853,20.4171,25.5822,40.2237
CMP-009225,Logic IC,Iddq,µA,LOT-02,124.63,9.8057,10.1818,10.2444,10.4372
CMP-009226,Memory IC,Standby Current,µA,LOT-17,123.6,24.9641,28.6312,37.0581,56.328
CMP-009227,ADC,Leakage Current,µA,LOT-09,123.48,5.0187,5.026,5.086,5.2225
CMP-009228,Driver IC,Propagation Delay,ns,LOT-19,123.97,18.2465,19.648,24.0299,38.8272
CMP-009229,Logic IC,Iddq,µA,LOT-06,124.39,9.6825,20.6417,11.8659,13.6821
CMP-009230,Memory IC,Standby Current,µA,LOT-20,122.42,24.8431,25.1277,25.4139,25.5127
CMP-009231,ADC,Leakage Current,µA,LOT-07,127.08,4.6631,4.7924,5.0343,5.0983
CMP-009232,Driver IC,Propagation Delay,ns,LOT-16,125.49,18.5886,18.6925,19.2054,19.1505
CMP-009233,Logic IC,Iddq,µA,LOT-05,122.29,9.805,10.0067,10.2794,10.4763
CMP-009234,Memory IC,Standby Current,µA,LOT-10,124.69,24.741,28.2819,41.0902,65.3615
CMP-009235,ADC,Leakage Current,µA,LOT-16,125.59,4.9821,5.1444,5.3827,5.5482
CMP-009236,Driver IC,Propagation Delay,ns,LOT-13,125.64,17.7589,17.6361,17.7659,18.0099
CMP-009237,Logic IC,Iddq,µA,LOT-16,122.44,9.4132,9.7786,9.8453,9.9443
CMP-009238,Memory IC,Standby Current,µA,LOT-01,124.88,25.2812,27.3312,44.7934,80.915
CMP-009239,ADC,Leakage Current,µA,LOT-02,122.57,4.9904,5.9862,9.6269,19.6659
CMP-009240,Driver IC,Propagation Delay,ns,LOT-01,123.24,18.3579,17.9605,18.311,18.5716
CMP-009241,Logic IC,Iddq,µA,LOT-20,125.6,9.6635,11.4981,19.0216,31.2094
CMP-009242,Memory IC,Standby Current,µA,LOT-12,125.94,24.8833,26.7124,37.2401,64.8362
CMP-009243,ADC,Leakage Current,µA,LOT-11,123.71,5.1898,6.3604,10.4656,16.7065
CMP-009244,Driver IC,Propagation Delay,ns,LOT-18,127.05,18.4234,20.7198,26.2434,38.6968
CMP-009245,Logic IC,Iddq,µA,LOT-13,126.61,9.6337,10.0965,10.2548,10.584
CMP-009246,Memory IC,Standby Current,µA,LOT-03,120.61,24.9386,47.1664,27.0104,32.0845
CMP-009247,ADC,Leakage Current,µA,LOT-02,125.48,4.9287,5.157,5.2996,5.449
CMP-009248,Driver IC,Propagation Delay,ns,LOT-01,124.63,18.5285,26.448,19.9904,21.0935
CMP-009249,Logic IC,Iddq,µA,LOT-05,128.12,9.4143,11.7614,18.9866,35.7233
CMP-009250,Memory IC,Standby Current,µA,LOT-01,126.4,24.8375,25.6164,25.7977,26.0833
CMP-009251,ADC,Leakage Current,µA,LOT-02,121.9,4.8281,5.0255,5.0795,5.1677
CMP-009252,Driver IC,Propagation Delay,ns,LOT-14,125.77,18.5815,19.2048,26.3312,43.9986
CMP-009253,Logic IC,Iddq,µA,LOT-01,124.52,9.7132,20.1172,11.3956,14.8219
CMP-009254,Memory IC,Standby Current,µA,LOT-06,124.36,25.1524,28.8022,43.9354,64.1479
CMP-009255,ADC,Leakage Current,µA,LOT-10,122.35,4.843,5.1734,5.3708,5.4507
CMP-009256,Driver IC,Propagation Delay,ns,LOT-08,125.6,17.7086,17.8876,18.0286,18.4817
CMP-009257,Logic IC,Iddq,µA,LOT-06,123.89,9.4568,9.5465,10.0602,10.0261
CMP-009258,Memory IC,Standby Current,µA,LOT-19,125.6,25.3886,29.3459,38.8935,68.9111
CMP-009259,ADC,Leakage Current,µA,LOT-17,128.11,5.2763,10.8332,5.6978,7.2128
CMP-009260,Driver IC,Propagation Delay,ns,LOT-05,126.58,18.8335,18.869,18.9524,19.1861
CMP-009261,Logic IC,Iddq,µA,LOT-15,124.05,9.8031,10.1563,10.2567,10.4893
CMP-009262,Memory IC,Standby Current,µA,LOT-06,125.62,24.4616,28.9987,43.723,72.6135
CMP-009263,ADC,Leakage Current,µA,LOT-02,122.4,4.5995,4.7968,4.8502,5.0214
CMP-009264,Driver IC,Propagation Delay,ns,LOT-05,125.22,18.4949,18.7691,18.9357,18.8446
CMP-009265,Logic IC,Iddq,µA,LOT-09,124.26,10.1765,10.4782,10.588,10.9248
CMP-009266,Memory IC,Standby Current,µA,LOT-15,123.87,24.765,28.2663,42.024,80.0133
CMP-009267,ADC,Leakage Current,µA,LOT-03,123.69,5.3163,5.6998,11.1759,20.686
CMP-009268,Driver IC,Propagation Delay,ns,LOT-08,125.72,17.0268,17.65,17.8192,17.8102
CMP-009269,Logic IC,Iddq,µA,LOT-19,126.05,10.1757,11.2604,19.8592,34.448
CMP-009270,Memory IC,Standby Current,µA,LOT-11,126.35,24.4921,29.3933,37.918,62.0846
CMP-009271,ADC,Leakage Current,µA,LOT-16,125.23,4.714,6.1121,10.2227,21.8107
CMP-009272,Driver IC,Propagation Delay,ns,LOT-15,124.66,17.8348,18.2571,18.2898,18.4731
CMP-009273,Logic IC,Iddq,µA,LOT-11,125.51,10.6356,10.6635,11.006,11.2613
CMP-009274,Memory IC,Standby Current,µA,LOT-07,125.46,25.3579,25.9163,27.0083,26.8263
CMP-009275,ADC,Leakage Current,µA,LOT-20,123.33,4.9713,5.041,5.3093,5.4025
CMP-009276,Driver IC,Propagation Delay,ns,LOT-16,123.61,17.0397,18.9228,25.6354,38.4813
CMP-009277,Logic IC,Iddq,µA,LOT-16,123.92,9.9198,12.0629,19.3129,35.63
CMP-009278,Memory IC,Standby Current,µA,LOT-17,124.36,25.8043,26.5304,26.3927,26.1975
CMP-009279,ADC,Leakage Current,µA,LOT-11,126.95,5.2096,6.0819,9.6339,20.3651
CMP-009280,Driver IC,Propagation Delay,ns,LOT-18,123.5,18.042,18.9959,27.9081,44.7786
CMP-009281,Logic IC,Iddq,µA,LOT-01,128.52,9.2449,25.6577,11.0892,11.7799
CMP-009282,Memory IC,Standby Current,µA,LOT-16,125.3,24.624,24.8305,25.1434,25.7822
CMP-009283,ADC,Leakage Current,µA,LOT-10,123.08,4.8136,6.1722,11.934,18.0451
CMP-009284,Driver IC,Propagation Delay,ns,LOT-11,122.43,18.563,20.0394,25.2152,38.5941
CMP-009285,Logic IC,Iddq,µA,LOT-03,124.83,10.162,10.5416,10.6193,10.8244
CMP-009286,Memory IC,Standby Current,µA,LOT-02,124.37,24.9876,27.5172,44.329,84.509
CMP-009287,ADC,Leakage Current,µA,LOT-01,122.76,5.0563,5.3657,5.4102,5.5177
CMP-009288,Driver IC,Propagation Delay,ns,LOT-19,122.63,17.6848,17.7601,18.1619,18.465
CMP-009289,Logic IC,Iddq,µA,LOT-17,125.39,9.8073,11.6302,20.7177,38.118
CMP-009290,Memory IC,Standby Current,µA,LOT-07,125.42,25.1874,25.6117,25.6005,26.1434
CMP-009291,ADC,Leakage Current,µA,LOT-13,127.0,5.1388,6.8615,10.222,20.5407
CMP-009292,Driver IC,Propagation Delay,ns,LOT-03,123.01,17.9295,28.3845,19.0017,19.595
CMP-009293,Logic IC,Iddq,µA,LOT-19,123.44,10.2653,11.7844,22.1714,36.8939
CMP-009294,Memory IC,Standby Current,µA,LOT-18,125.4,24.854,25.1729,25.7478,25.7089
CMP-009295,ADC,Leakage Current,µA,LOT-19,122.73,5.4293,14.9275,7.0051,8.8922
CMP-009296,Driver IC,Propagation Delay,ns,LOT-20,122.35,17.6249,18.0912,18.3809,18.171
CMP-009297,Logic IC,Iddq,µA,LOT-18,125.7,9.8549,10.1966,10.3695,10.5381
CMP-009298,Memory IC,Standby Current,µA,LOT-01,123.1,24.7332,24.6572,25.3434,25.6401
CMP-009299,ADC,Leakage Current,µA,LOT-08,126.07,4.7632,4.8296,5.1037,5.0831
CMP-009300,Driver IC,Propagation Delay,ns,LOT-16,125.15,17.8999,18.4526,18.7714,18.8455
CMP-009301,Logic IC,Iddq,µA,LOT-02,127.05,9.7648,10.0512,10.1348,10.5386
CMP-009302,Memory IC,Standby Current,µA,LOT-15,122.35,25.2322,25.8868,25.7231,26.1318
CMP-009303,ADC,Leakage Current,µA,LOT-09,123.5,4.7251,5.5191,10.8844,23.2315
CMP-009304,Driver IC,Propagation Delay,ns,LOT-01,125.52,18.4817,19.7672,26.2808,39.7348
CMP-009305,Logic IC,Iddq,µA,LOT-17,122.77,10.4685,10.7425,10.7799,11.1401
CMP-009306,Memory IC,Standby Current,µA,LOT-13,125.58,25.1837,26.8275,39.7316,76.7234
CMP-009307,ADC,Leakage Current,µA,LOT-08,126.05,4.7959,5.8892,11.8866,26.7961
CMP-009308,Driver IC,Propagation Delay,ns,LOT-13,123.31,18.0836,18.395,18.9302,18.9047
CMP-009309,Logic IC,Iddq,µA,LOT-03,125.78,9.9258,10.3136,10.3834,10.6341
CMP-009310,Memory IC,Standby Current,µA,LOT-01,124.63,25.493,25.8526,25.7647,26.3637
CMP-009311,ADC,Leakage Current,µA,LOT-18,124.25,4.8189,5.8333,13.0317,26.4623
CMP-009312,Driver IC,Propagation Delay,ns,LOT-17,123.8,18.1327,18.0221,18.2071,18.4589
CMP-009313,Logic IC,Iddq,µA,LOT-16,126.54,10.1455,10.3568,10.3667,10.2619
CMP-009314,Memory IC,Standby Current,µA,LOT-02,126.33,24.2314,24.8344,24.8855,24.7988
CMP-009315,ADC,Leakage Current,µA,LOT-05,122.55,4.8203,4.941,4.8465,4.9724
CMP-009316,Driver IC,Propagation Delay,ns,LOT-03,126.84,17.7093,18.3137,18.664,18.322
CMP-009317,Logic IC,Iddq,µA,LOT-08,126.22,9.9291,9.9673,10.5209,10.6564
CMP-009318,Memory IC,Standby Current,µA,LOT-01,124.57,25.7002,28.3336,44.0827,68.3014
CMP-009319,ADC,Leakage Current,µA,LOT-03,126.33,5.067,5.2305,5.3469,5.4287
CMP-009320,Driver IC,Propagation Delay,ns,LOT-12,127.12,18.4678,18.6131,19.1941,19.159
CMP-009321,Logic IC,Iddq,µA,LOT-01,123.37,10.2332,10.3324,10.2404,10.8429
CMP-009322,Memory IC,Standby Current,µA,LOT-09,125.09,24.717,39.7665,27.4952,30.0123
CMP-009323,ADC,Leakage Current,µA,LOT-01,123.17,5.1527,6.3883,10.0748,19.8925
CMP-009324,Driver IC,Propagation Delay,ns,LOT-04,125.18,18.0045,18.1864,18.4034,18.6136
CMP-009325,Logic IC,Iddq,µA,LOT-05,122.59,9.6211,9.7511,10.0888,10.1524
CMP-009326,Memory IC,Standby Current,µA,LOT-03,124.65,24.8721,24.9038,25.4536,25.5083
CMP-009327,ADC,Leakage Current,µA,LOT-17,124.79,5.1115,5.2085,5.3741,5.4864
CMP-009328,Driver IC,Propagation Delay,ns,LOT-09,127.03,18.1532,17.9825,18.3623,18.2481
CMP-009329,Logic IC,Iddq,µA,LOT-15,124.67,9.957,10.0096,10.3463,10.5852
CMP-009330,Memory IC,Standby Current,µA,LOT-01,125.36,25.5887,25.8711,26.5979,26.2396
CMP-009331,ADC,Leakage Current,µA,LOT-10,123.27,4.8992,5.0319,5.1512,5.3103
CMP-009332,Driver IC,Propagation Delay,ns,LOT-02,125.3,18.0852,19.368,27.7913,41.5402
CMP-009333,Logic IC,Iddq,µA,LOT-16,122.84,9.7011,10.5715,21.2885,43.019
CMP-009334,Memory IC,Standby Current,µA,LOT-19,124.91,24.7677,28.5795,40.4707,67.6769
CMP-009335,ADC,Leakage Current,µA,LOT-05,124.9,4.4024,4.5519,4.6898,4.8638
CMP-009336,Driver IC,Propagation Delay,ns,LOT-07,126.5,18.4131,18.5023,19.0316,18.7225
CMP-009337,Logic IC,Iddq,µA,LOT-17,126.71,9.7576,11.584,17.923,42.4708
CMP-009338,Memory IC,Standby Current,µA,LOT-07,123.02,24.4123,45.7753,28.9368,34.5881
CMP-009339,ADC,Leakage Current,µA,LOT-14,126.15,5.4884,5.6475,5.7806,6.0458
CMP-009340,Driver IC,Propagation Delay,ns,LOT-20,126.16,17.1817,17.3507,17.8478,18.0897
CMP-009341,Logic IC,Iddq,µA,LOT-12,124.99,10.457,10.6551,10.7341,10.9721
CMP-009342,Memory IC,Standby Current,µA,LOT-12,126.15,25.061,25.2054,26.1468,26.2877
CMP-009343,ADC,Leakage Current,µA,LOT-01,126.46,5.0694,5.7674,11.9726,25.0549
CMP-009344,Driver IC,Propagation Delay,ns,LOT-16,123.16,16.9047,17.7807,17.1562,17.3229
CMP-009345,Logic IC,Iddq,µA,LOT-02,122.05,9.8855,11.4279,22.4254,44.2443
CMP-009346,Memory IC,Standby Current,µA,LOT-11,125.85,24.72,25.3399,24.8753,24.7598
CMP-009347,ADC,Leakage Current,µA,LOT-02,124.68,4.8547,6.4609,11.5054,18.3576
CMP-009348,Driver IC,Propagation Delay,ns,LOT-17,124.46,18.0269,17.9215,18.5138,18.7574
CMP-009349,Logic IC,Iddq,µA,LOT-15,125.45,10.1252,10.6057,10.9491,11.453
CMP-009350,Memory IC,Standby Current,µA,LOT-05,122.87,24.9023,25.2949,25.9287,26.2543
CMP-009351,ADC,Leakage Current,µA,LOT-01,125.41,5.0129,5.8454,9.1043,19.725
CMP-009352,Driver IC,Propagation Delay,ns,LOT-07,123.33,18.4515,18.6379,18.9478,19.1531
CMP-009353,Logic IC,Iddq,µA,LOT-12,124.2,10.4892,10.7356,11.261,11.1942
CMP-009354,Memory IC,Standby Current,µA,LOT-20,123.15,25.0709,25.5426,25.9568,25.9651
CMP-009355,ADC,Leakage Current,µA,LOT-03,128.2,4.9216,5.4737,11.5765,26.2439
CMP-009356,Driver IC,Propagation Delay,ns,LOT-03,124.84,18.2154,18.1341,18.6736,18.6547
CMP-009357,Logic IC,Iddq,µA,LOT-04,126.41,10.3545,11.3882,20.3274,44.8735
CMP-009358,Memory IC,Standby Current,µA,LOT-04,125.46,24.5662,25.9309,25.7259,26.0301
CMP-009359,ADC,Leakage Current,µA,LOT-12,125.1,5.1463,5.1982,5.3787,5.4464
CMP-009360,Driver IC,Propagation Delay,ns,LOT-04,126.29,17.5168,18.6553,25.9928,45.3471
CMP-009361,Logic IC,Iddq,µA,LOT-02,124.13,9.8347,11.229,23.7877,36.6656
CMP-009362,Memory IC,Standby Current,µA,LOT-02,124.99,24.7429,27.3118,35.1098,53.3853
CMP-009363,ADC,Leakage Current,µA,LOT-05,127.09,4.6532,4.804,4.9325,5.1198
CMP-009364,Driver IC,Propagation Delay,ns,LOT-18,125.33,17.2956,17.4834,17.8232,18.2807
CMP-009365,Logic IC,Iddq,µA,LOT-16,125.76,9.5768,9.6944,10.0329,10.0582
CMP-009366,Memory IC,Standby Current,µA,LOT-13,124.54,24.6571,27.8652,40.125,60.8892
